UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
1578704400,01/11/2020 01:00,18:13:00,1.7,15.42,809.413,34.92,68.9,1.103,06:13:00,18:13:00
1578708000,01/11/2020 02:00,18:13:00,1.8,15.28,809.474,41.66,17.4,0.794,06:13:00,18:13:00
1578711600,01/11/2020 03:00,18:13:00,1.7,14.54,809.201,44.99,285.5,1.336,06:13:00,18:13:00
1578715200,01/11/2020 04:00,18:13:00,2.2,12.82,808.987,49.07,29.6,2.104,06:13:00,18:13:00
1578718800,01/11/2020 05:00,18:13:00,1.9,12.61,809.081,50.61,105,1.833,06:13:00,18:13:00
1578722400,01/11/2020 06:00,18:13:00,1.2,10.85,809.269,56.84,84,2.195,06:13:00,18:13:00
1578726000,01/11/2020 07:00,18:13:00,1.5,9.89,809.869,58.32,2.5,2.774,06:13:00,18:13:00
1578729600,01/11/2020 08:00,18:13:00,17.4,8.71,810.311,61.64,359.8,3.606,06:13:00,18:13:00
1578733200,01/11/2020 09:00,18:13:00,204.9,10.14,810.904,57.72,0.2,2.416,06:13:00,18:13:00
1578736800,01/11/2020 10:00,18:13:00,441.8,14.66,811.407,45.19,19.3,1.491,06:13:00,18:13:00
1578740400,01/11/2020 11:00,18:13:00,636.3,18.19,811.218,37.54,193.3,1.778,06:13:00,18:13:00
1578744000,01/11/2020 12:00,18:13:00,772.9,20.61,810.665,28.28,189.6,2.044,06:13:00,18:13:00
1578747600,01/11/2020 13:00,18:13:00,816.6,22.42,809.676,20.23,148.7,3.353,06:13:00,18:13:00
1578751200,01/11/2020 14:00,18:13:00,716.5,23.47,808.398,16.06,128.7,3.299,06:13:00,18:13:00
1578754800,01/11/2020 15:00,18:13:00,723.3,24.26,807.406,14.6,130.2,4.136,06:13:00,18:13:00
1578758400,01/11/2020 16:00,18:13:00,606.2,24.49,807.026,14.1,153.7,4.372,06:13:00,18:13:00
1578762000,01/11/2020 17:00,18:13:00,356.8,24.46,806.849,13.11,120.1,2.787,06:13:00,18:13:00
1578765600,01/11/2020 18:00,18:13:00,135.4,23.58,806.907,15.28,75.3,3.094,06:13:00,18:13:00
1578769200,01/11/2020 19:00,18:13:00,3.5,21.04,807.226,25.23,69.8,3.97,06:13:00,18:13:00
1578772800,01/11/2020 20:00,18:13:00,1,18.51,807.736,37.81,58.1,4.94,06:13:00,18:13:00
1578776400,01/11/2020 21:00,18:13:00,1.2,16.74,808.626,46.55,4,2.856,06:13:00,18:13:00
1578780000,01/11/2020 22:00,18:13:00,1.5,15.56,809.496,50.98,8.8,1.885,06:13:00,18:13:00
1578783600,01/11/2020 23:00,18:13:00,0.7,14.1,810.106,57.16,4.1,1.643,06:13:00,18:13:00
1578787200,01/12/2020 00:00,18:13:00,0.8,12.29,810.206,64.27,20.9,2.568,06:13:00,18:13:00
1578790800,01/12/2020 01:00,18:13:00,1.2,11.44,810.039,66.71,50.4,2.162,06:13:00,18:13:00
1578794400,01/12/2020 02:00,18:13:00,1.4,10.88,809.768,67.33,38.8,2.695,06:13:00,18:13:00
1578798000,01/12/2020 03:00,18:13:00,1.4,10.16,809.503,69.17,53.1,2.974,06:13:00,18:13:00
1578801600,01/12/2020 04:00,18:13:00,1.5,9.58,809.647,72.13,43,2.151,06:13:00,18:13:00
1578805200,01/12/2020 05:00,18:13:00,1,8.07,809.668,79.21,352.6,2.802,06:13:00,18:13:00
1578808800,01/12/2020 06:00,18:13:00,1.2,8.01,809.905,79.8,357.4,2.701,06:13:00,18:13:00
1578812400,01/12/2020 07:00,18:13:00,1.4,7.48,810.199,81.21,1.4,2.747,06:13:00,18:13:00
1578816000,01/12/2020 08:00,18:13:00,25.2,7.44,810.599,80.75,0.5,2.529,06:13:00,18:13:00
1578819600,01/12/2020 09:00,18:13:00,182.4,8.77,811.275,75.04,342.7,2.04,06:13:00,18:13:00
1578823200,01/12/2020 10:00,18:13:00,388.2,11.86,811.834,65.01,11.6,1.07,06:13:00,18:13:00
1578826800,01/12/2020 11:00,18:13:00,550.1,15.06,812.054,55.68,305.7,1.418,06:13:00,18:13:00
1578830400,01/12/2020 12:00,18:13:00,572.8,18.26,811.55,43.49,234.9,1.351,06:13:00,18:13:00
1578834000,01/12/2020 13:00,18:13:00,612.2,19.88,810.58,37.93,162.8,2.181,06:13:00,18:13:00
1578837600,01/12/2020 14:00,18:13:00,614.4,21.41,809.569,32.66,189.3,2.305,06:13:00,18:13:00
1578841200,01/12/2020 15:00,18:13:00,613.8,22.95,808.75,29.22,240.1,1.868,06:13:00,18:13:00
1578844800,01/12/2020 16:00,18:13:00,462.4,23.99,808.134,26.28,229.4,2.048,06:13:00,18:13:00
1578848400,01/12/2020 17:00,18:13:00,320.4,24.13,807.93,25.76,225.2,1.817,06:13:00,18:13:00
1578852000,01/12/2020 18:00,18:13:00,155.2,23.84,808.075,26.9,185.9,1.611,06:13:00,18:13:00
1578855600,01/12/2020 19:00,18:13:00,5.3,21.91,808.635,29.55,123.3,1.608,06:13:00,18:13:00
1578859200,01/12/2020 20:00,18:13:00,1.3,19.66,809.1,33.81,61,3.938,06:13:00,18:13:00
1578862800,01/12/2020 21:00,18:13:00,1.1,17.96,809.952,39.33,12.4,3.411,06:13:00,18:13:00
1578866400,01/12/2020 22:00,18:13:00,1.6,16.4,810.508,43.94,45.5,2.767,06:13:00,18:13:00
1578870000,01/12/2020 23:00,18:13:00,1.5,15.49,810.735,48.4,31.4,2.373,06:13:00,18:13:00
1578873600,01/13/2020 00:00,18:13:00,1.8,15.13,810.739,49.53,39.6,2.02,06:13:00,18:13:00
1578877200,01/13/2020 01:00,18:13:00,0.9,12.93,810.607,55.05,351.3,3.309,06:13:00,18:13:00
1578880800,01/13/2020 02:00,18:13:00,1.3,11.92,810.571,58.53,4.4,3.118,06:13:00,18:13:00
1578884400,01/13/2020 03:00,18:13:00,1.1,11.65,810.333,58.74,11.6,3.315,06:13:00,18:13:00
1578888000,01/13/2020 04:00,18:13:00,1.4,10.6,810.045,60.58,9,3.868,06:13:00,18:13:00
1578891600,01/13/2020 05:00,18:13:00,1.2,9.92,809.994,61.6,17,4.056,06:13:00,18:13:00
1578895200,01/13/2020 06:00,18:13:00,1.3,9.32,810.231,62.68,10.8,2.976,06:13:00,18:13:00
1578898800,01/13/2020 07:00,18:13:00,1.8,9.44,810.712,61.6,15.5,3.008,06:13:00,18:13:00
1578902400,01/13/2020 08:00,18:13:00,25.7,9.29,811.453,61.65,0.5,2.269,06:13:00,18:13:00
1578906000,01/13/2020 09:00,18:13:00,177.3,11.46,812.137,54.45,357.1,1.256,06:13:00,18:13:00
1578909600,01/13/2020 10:00,18:13:00,415.7,15.1,812.554,45.49,169.7,1.234,06:13:00,18:13:00
1578913200,01/13/2020 11:00,18:13:00,614.4,17.57,812.587,39.72,190.2,1.519,06:13:00,18:13:00
1578916800,01/13/2020 12:00,18:13:00,749.2,20.02,812.079,33.9,189.4,1.862,06:13:00,18:13:00
1578920400,01/13/2020 13:00,18:13:00,813.2,22.27,811.249,30.4,193.7,1.755,06:13:00,18:13:00
1578924000,01/13/2020 14:00,18:13:00,800.4,23.79,810.199,26.56,203.1,1.914,06:13:00,18:13:00
1578927600,01/13/2020 15:00,18:13:00,721.4,25,809.253,22.49,196.2,2.332,06:13:00,18:13:00
1578931200,01/13/2020 16:00,18:13:00,578.6,25.48,808.798,18.68,3,2.106,06:13:00,18:13:00
1578934800,01/13/2020 17:00,18:13:00,351.5,25.92,808.681,19.76,263.4,1.62,06:13:00,18:13:00
1578938400,01/13/2020 18:00,18:13:00,139.4,25.18,808.885,21.28,173.1,1.578,06:13:00,18:13:00
1578942000,01/13/2020 19:00,18:13:00,8.8,22.01,809.339,36.28,48.7,3.883,06:13:00,18:13:00
1578945600,01/13/2020 20:00,18:13:00,0.8,19.5,810.077,44.03,357.6,3.493,06:13:00,18:13:00
1578949200,01/13/2020 21:00,18:13:00,1.3,17.76,810.45,50.18,11.8,4.249,06:13:00,18:13:00
1578952800,01/13/2020 22:00,18:13:00,1.7,16.8,810.955,52.15,34.8,2.521,06:13:00,18:13:00
1578956400,01/13/2020 23:00,18:13:00,1.9,16.1,811.211,55.44,71,2.729,06:13:00,18:13:00
1578960000,01/14/2020 00:00,18:13:00,1.5,15.52,811.219,58.69,43.3,2.363,06:13:00,18:13:00
1578963600,01/14/2020 01:00,18:13:00,0.8,13.3,811.139,67.63,337.9,2.171,06:13:00,18:13:00
1578967200,01/14/2020 02:00,18:13:00,2.1,12.87,811.111,71.85,24.2,2.494,06:13:00,18:13:00
1578970800,01/14/2020 03:00,18:13:00,1.1,12.08,810.686,74.33,11,3.947,06:13:00,18:13:00
1578974400,01/14/2020 04:00,18:13:00,1.4,10.97,810.405,76.57,359.5,3.651,06:13:00,18:13:00
1578978000,01/14/2020 05:00,18:13:00,1.3,10.22,810.251,77.87,4.1,2.552,06:13:00,18:13:00
1578981600,01/14/2020 06:00,18:13:00,1.1,9.69,810.458,79.26,10.6,1.934,06:13:00,18:13:00
1578985200,01/14/2020 07:00,18:13:00,1.7,8.97,810.828,82.87,353.7,1.983,06:13:00,18:13:00
1578988800,01/14/2020 08:00,18:13:00,30.7,10.4,811.423,78.35,29.5,1.995,06:13:00,18:13:00
1578992400,01/14/2020 09:00,18:13:00,172.8,11.32,812.015,76.43,351.7,1.795,06:13:00,18:13:00
1578996000,01/14/2020 10:00,18:13:00,409.4,13.98,812.489,67.43,7.5,1.84,06:13:00,18:13:00
1578999600,01/14/2020 11:00,18:13:00,615.5,17.09,812.422,55.98,29,1.822,06:13:00,18:13:00
1579003200,01/14/2020 12:00,18:13:00,730.8,19.34,812.034,46.45,45.4,1.618,06:13:00,18:13:00
1579006800,01/14/2020 13:00,18:13:00,781.4,21.11,810.932,41.75,200,1.506,06:13:00,18:13:00
1579010400,01/14/2020 14:00,18:13:00,771.9,23.43,809.718,29.79,283.5,1.695,06:13:00,18:13:00
1579014000,01/14/2020 15:00,18:13:00,729.6,24.43,808.786,25.32,271.1,1.673,06:13:00,18:13:00
1579017600,01/14/2020 16:00,18:13:00,578,25.12,808.185,25.19,171.7,2,06:13:00,18:13:00
1579021200,01/14/2020 17:00,18:13:00,372.5,25.16,807.98,24.83,182.9,2.238,06:13:00,18:13:00
1579024800,01/14/2020 18:00,18:13:00,143.9,24.44,808.106,26.68,151.4,1.736,06:13:00,18:13:00
1579028400,01/14/2020 19:00,18:13:00,8,22.8,808.481,32.64,201.3,1.912,06:13:00,18:13:00
1579032000,01/14/2020 20:00,18:13:00,0.3,19.21,809.076,49.98,6.9,4.086,06:13:00,18:13:00
1579035600,01/14/2020 21:00,18:13:00,1.3,17.38,809.712,57.56,7.2,3.916,06:13:00,18:13:00
1579039200,01/14/2020 22:00,18:13:00,1.3,16.41,810.182,61.21,25.2,2.673,06:13:00,18:13:00
1579042800,01/14/2020 23:00,18:13:00,1.4,15.73,810.442,64.05,14.5,2.401,06:13:00,18:13:00
1579046400,01/15/2020 00:00,18:13:00,1.4,14.83,810.568,68.13,10.4,2.679,06:13:00,18:13:00
1579050000,01/15/2020 01:00,18:13:00,1.3,14.08,810.481,72.93,14.5,3.352,06:13:00,18:13:00
1579053600,01/15/2020 02:00,18:13:00,0.9,13.07,810.218,75.54,7.5,3.354,06:13:00,18:13:00
1579057200,01/15/2020 03:00,18:13:00,1.4,12.41,809.891,77.11,6.4,2.337,06:13:00,18:13:00
1579060800,01/15/2020 04:00,18:13:00,1.5,12.23,809.524,77.79,31.2,2.244,06:13:00,18:13:00
1579064400,01/15/2020 05:00,18:13:00,1.3,11.81,809.394,79.72,50.3,1.223,06:13:00,18:13:00
1579068000,01/15/2020 06:00,18:13:00,1.6,11.14,809.513,82.32,32.7,1.567,06:13:00,18:13:00
1579071600,01/15/2020 07:00,18:13:00,1.3,10.73,809.964,90.2,38.9,2.166,06:13:00,18:13:00
1579075200,01/15/2020 08:00,18:13:00,14.4,10.61,810.446,92.74,64.5,1.813,06:13:00,18:13:00
1579078800,01/15/2020 09:00,18:13:00,149.6,11.94,811.048,85.33,76,1.504,06:13:00,18:13:00
1579082400,01/15/2020 10:00,18:13:00,412,14.24,811.52,73.16,81.6,2.092,06:13:00,18:13:00
1579086000,01/15/2020 11:00,18:13:00,616.8,16.28,811.652,62.08,98.2,1.594,06:13:00,18:13:00
1579089600,01/15/2020 12:00,18:13:00,750.6,18.77,811.177,53.77,224.7,1.451,06:13:00,18:13:00
1579093200,01/15/2020 13:00,18:13:00,754.3,20.93,810.218,45.5,241.6,1.931,06:13:00,18:13:00
1579096800,01/15/2020 14:00,18:13:00,734.4,22.85,808.964,39.49,224.9,1.767,06:13:00,18:13:00
1579100400,01/15/2020 15:00,18:13:00,740,24.66,807.872,31.39,245.3,1.959,06:13:00,18:13:00
1579104000,01/15/2020 16:00,18:13:00,578.6,24.96,807.198,26.47,16.5,2.253,06:13:00,18:13:00
1579107600,01/15/2020 17:00,18:13:00,382.4,25.02,807.026,27.2,35.6,2.532,06:13:00,18:13:00
1579111200,01/15/2020 18:00,18:13:00,87.7,24.45,807.343,27.4,272.7,1.775,06:13:00,18:13:00
1579114800,01/15/2020 19:00,18:13:00,4.4,22.05,807.729,36.9,355.4,4.058,06:13:00,18:13:00
1579118400,01/15/2020 20:00,18:13:00,0.1,19.08,808.469,46.94,4.9,5.053,06:13:00,18:13:00
1579122000,01/15/2020 21:00,18:13:00,0.5,17.03,809.404,58.54,19.7,4.175,06:13:00,18:13:00
1579125600,01/15/2020 22:00,18:13:00,1.2,16.25,810.322,66.61,94.5,2.062,06:13:00,18:13:00
1579129200,01/15/2020 23:00,18:13:00,1.6,15.48,810.707,70.27,109.4,2.399,06:13:00,18:13:00
1579132800,01/16/2020 00:00,18:13:00,1.4,14.89,810.891,71.96,68.4,2.544,06:13:00,18:13:00
1579136400,01/16/2020 01:00,18:13:00,1.7,14.35,810.698,74.18,48.6,2.371,06:13:00,18:13:00
1579140000,01/16/2020 02:00,18:13:00,1.4,13.87,810.573,76.99,39.7,2.259,06:13:00,18:13:00
1579143600,01/16/2020 03:00,18:13:00,1.4,12.9,810.262,81.93,14.2,2.735,06:13:00,18:13:00
1579147200,01/16/2020 04:00,18:13:00,0.9,12.1,810.11,82.69,10,2.902,06:13:00,18:13:00
1579150800,01/16/2020 05:00,18:13:00,0.7,12.93,809.953,79.9,21.9,2.64,06:13:00,18:13:00
1579154400,01/16/2020 06:00,18:13:00,0.6,12.79,810.394,80.81,18.1,2.449,06:13:00,18:13:00
1579158000,01/16/2020 07:00,18:13:00,0.9,12.64,810.806,83.39,53,2.784,06:13:00,18:13:00
1579161600,01/16/2020 08:00,18:13:00,22.5,12.3,811.15,78.71,82,4.319,06:13:00,18:13:00
1579165200,01/16/2020 09:00,18:13:00,225.9,13.18,811.808,71.94,74.6,4.102,06:13:00,18:13:00
1579168800,01/16/2020 10:00,18:13:00,173.3,13.87,812.575,66.8,69.8,4.657,06:13:00,18:13:00
1579172400,01/16/2020 11:00,18:13:00,379.6,15.01,812.647,60.08,71.4,3.864,06:13:00,18:13:00
1579176000,01/16/2020 12:00,18:13:00,537.2,16.43,812.132,54.44,69.5,3.737,06:13:00,18:13:00
1579179600,01/16/2020 13:00,18:13:00,724.6,18.64,811.119,44.24,81.4,4.003,06:13:00,18:13:00
1579183200,01/16/2020 14:00,18:13:00,833.8,20.94,809.781,36.36,68.1,2.675,06:13:00,18:13:00
1579186800,01/16/2020 15:00,18:13:00,721.6,22.68,808.681,27.54,86.4,3.279,06:13:00,18:13:00
1579190400,01/16/2020 16:00,18:13:00,447.3,22.45,807.918,30.89,81.5,4.47,06:13:00,18:13:00
1579194000,01/16/2020 17:00,18:13:00,253.7,21.75,807.865,31.51,76.5,4.203,06:13:00,18:13:00
1579197600,01/16/2020 18:00,18:13:00,167.6,20.46,808.324,37.66,66.5,5.279,06:13:00,18:13:00
1579201200,01/16/2020 19:00,18:13:00,12.7,18.22,808.784,48.71,68.4,5.555,06:13:00,18:13:00
1579204800,01/16/2020 20:00,18:13:00,1.1,16.24,809.669,58.39,63.3,5.087,06:13:00,18:13:00
1579208400,01/16/2020 21:00,18:13:00,1.3,15.59,810.495,63.79,57.8,4.857,06:13:00,18:13:00
1579212000,01/16/2020 22:00,18:13:00,1.5,14.92,811.32,70.55,21.4,2.231,06:13:00,18:13:00
1579215600,01/16/2020 23:00,18:13:00,1.4,14.51,811.346,76.05,56.7,3.214,06:13:00,18:13:00
1579219200,01/17/2020 00:00,18:13:00,1.4,14.17,811.508,79.31,35.8,2.823,06:13:00,18:13:00
1579222800,01/17/2020 01:00,18:13:00,1.2,13.82,811.083,81.2,50.5,4.305,06:13:00,18:13:00
1579226400,01/17/2020 02:00,18:13:00,1.2,13.45,810.884,82.57,61.3,3.071,06:13:00,18:13:00
1579230000,01/17/2020 03:00,18:13:00,1.5,13.15,810.538,83.9,15.1,1.843,06:13:00,18:13:00
1579233600,01/17/2020 04:00,18:13:00,1.6,13.3,810.422,82.69,28.2,2.947,06:13:00,18:13:00
1579237200,01/17/2020 05:00,18:13:00,1.3,13.06,810.489,83.25,8.5,2.269,06:13:00,18:13:00
1579240800,01/17/2020 06:00,18:13:00,1.5,12.64,810.597,84.41,356.6,2.863,06:13:00,18:13:00
1579244400,01/17/2020 07:00,18:13:00,1.5,12.67,810.947,82.42,15.3,2.326,06:13:00,18:13:00
1579248000,01/17/2020 08:00,18:13:00,21.9,12.82,811.422,82.43,24.2,2.214,06:13:00,18:13:00
1579251600,01/17/2020 09:00,18:13:00,202.8,13.93,811.878,77.09,34.3,1.969,06:13:00,18:13:00
1579255200,01/17/2020 10:00,18:13:00,412.5,15.87,812.26,67.38,74.9,2.768,06:13:00,18:13:00
1579258800,01/17/2020 11:00,18:13:00,573.1,17.42,812.4,59.41,97.7,2.332,06:13:00,18:13:00
1579262400,01/17/2020 12:00,18:13:00,706.6,19.01,811.863,52.67,127.8,2.412,06:13:00,18:13:00
1579266000,01/17/2020 13:00,18:13:00,819.8,21.07,810.983,42.39,147,2.225,06:13:00,18:13:00
1579269600,01/17/2020 14:00,18:13:00,797.7,22.77,809.754,32.88,184.9,2.35,06:13:00,18:13:00
1579273200,01/17/2020 15:00,18:13:00,741,23.92,808.645,26.95,186.9,2.38,06:13:00,18:13:00
1579276800,01/17/2020 16:00,18:13:00,605.9,24.46,808.016,20.68,233.3,2.024,06:13:00,18:13:00
1579280400,01/17/2020 17:00,18:13:00,352.9,24.35,807.755,21.58,228.2,1.631,06:13:00,18:13:00
1579284000,01/17/2020 18:00,18:13:00,128.8,23.82,807.806,22.23,270.8,1.398,06:13:00,18:13:00
1579287600,01/17/2020 19:00,18:13:00,9.2,21.69,808.263,33.32,336.5,2.282,06:13:00,18:13:00
1579291200,01/17/2020 20:00,18:13:00,0.4,19.38,809.049,53.83,20.1,3.375,06:13:00,18:13:00
1579294800,01/17/2020 21:00,18:13:00,0.8,17.78,810.109,59.48,2.5,2.511,06:13:00,18:13:00
1579298400,01/17/2020 22:00,18:13:00,1.4,16.58,810.761,64.37,35.4,2.419,06:13:00,18:13:00
1579302000,01/17/2020 23:00,18:13:00,1.3,15.52,811.047,69.67,25.4,2.481,06:13:00,18:13:00
1579305600,01/18/2020 00:00,18:13:00,1.1,14.49,811.042,75.03,18.1,3.102,06:13:00,18:13:00
1579309200,01/18/2020 01:00,18:13:00,1.3,13.56,810.944,78.77,18.6,2.553,06:13:00,18:13:00
1579312800,01/18/2020 02:00,18:13:00,1.2,12.72,810.784,81.92,11,2.829,06:13:00,18:13:00
1579316400,01/18/2020 03:00,18:13:00,1.2,12.48,810.461,83.6,0.8,2.783,06:13:00,18:13:00
1579320000,01/18/2020 04:00,18:13:00,1.2,12.09,810.108,83.48,6,2.934,06:13:00,18:13:00
1579323600,01/18/2020 05:00,18:13:00,1.2,11.63,810.183,84.88,5.8,2.694,06:13:00,18:13:00
1579327200,01/18/2020 06:00,18:13:00,1.4,11.27,810.347,87.43,8.4,2.836,06:13:00,18:13:00
1579330800,01/18/2020 07:00,18:13:00,1.2,11.01,810.679,88.96,21.1,2.29,06:13:00,18:13:00
1579334400,01/18/2020 08:00,18:13:00,19.4,10.76,811.173,90.85,71,1.154,06:13:00,18:13:00
1579338000,01/18/2020 09:00,18:13:00,195.7,11.92,811.766,85.07,44.6,1.721,06:13:00,18:13:00
1579341600,01/18/2020 10:00,18:13:00,400.7,13.81,812.315,76.79,115.9,2.083,06:13:00,18:13:00
1579345200,01/18/2020 11:00,18:13:00,489.7,15.21,812.334,69.75,23.3,1.968,06:13:00,18:13:00
1579348800,01/18/2020 12:00,18:13:00,681.4,17.56,811.837,59.34,350.3,1.772,06:13:00,18:13:00
1579352400,01/18/2020 13:00,18:13:00,809.8,20.62,810.742,48.28,176.7,1.912,06:13:00,18:13:00
1579356000,01/18/2020 14:00,18:13:00,797.5,22.92,809.56,38.15,196.6,1.766,06:13:00,18:13:00
1579359600,01/18/2020 15:00,18:13:00,722.9,23.76,808.802,29.86,133.6,1.818,06:13:00,18:13:00
1579363200,01/18/2020 16:00,18:13:00,311.3,23.51,808.266,30.71,42.9,2.654,06:13:00,18:13:00
1579366800,01/18/2020 17:00,18:13:00,39.3,22.17,808.008,52.97,30.4,4.251,06:13:00,18:13:00
1579370400,01/18/2020 18:00,18:13:00,53.1,17.8,809.086,55.31,340,4.357,06:13:00,18:13:00
1579374000,01/18/2020 19:00,18:13:00,3.9,16.93,809.361,53.37,5.6,3.964,06:13:00,18:13:00
1579377600,01/18/2020 20:00,18:13:00,1.1,16.61,809.882,58.5,14.8,2.327,06:13:00,18:13:00
1579381200,01/18/2020 21:00,18:13:00,1.2,15.38,810.835,68.7,74.9,2.237,06:13:00,18:13:00
1579384800,01/18/2020 22:00,18:13:00,1.3,14.47,811.754,72.92,53.1,2.853,06:13:00,18:13:00
1579388400,01/18/2020 23:00,18:13:00,1.3,13.76,812.295,77.09,84.3,3.771,06:13:00,18:13:00
1579392000,01/19/2020 00:00,18:13:00,1.3,13.68,812.372,76.86,71.1,3.647,06:13:00,18:13:00
1579395600,01/19/2020 01:00,18:13:00,0.9,13.7,811.991,77.35,50.1,3.591,06:13:00,18:13:00
1579399200,01/19/2020 02:00,18:13:00,0.6,12.66,811.815,80.56,348.9,2.199,06:13:00,18:13:00
1579402800,01/19/2020 03:00,18:13:00,1.1,12.64,811.568,79.58,4.2,1.758,06:13:00,18:13:00
1579406400,01/19/2020 04:00,18:13:00,0.8,13.64,811.348,77.6,54.8,4.131,06:13:00,18:13:00
1579410000,01/19/2020 05:00,18:13:00,0.6,13.8,811.28,76.04,56.3,3.303,06:13:00,18:13:00
1579413600,01/19/2020 06:00,18:13:00,0.5,13.9,811.461,73.74,63.1,3.448,06:13:00,18:13:00
1579417200,01/19/2020 07:00,18:13:00,0.4,13.8,811.893,74.46,67.6,4.229,06:13:00,18:13:00
1579420800,01/19/2020 08:00,18:13:00,7.7,13.72,812.318,75.83,62.1,4.038,06:13:00,18:13:00
1579424400,01/19/2020 09:00,18:13:00,94.6,14.03,813.003,74.99,57.5,4.657,06:13:00,18:13:00
1579428000,01/19/2020 10:00,18:13:00,218.2,14.71,813.735,73.55,69.9,4.336,06:13:00,18:13:00
1579431600,01/19/2020 11:00,18:13:00,303.7,15.76,814.094,68.18,79.1,4.62,06:13:00,18:13:00
1579435200,01/19/2020 12:00,18:13:00,631.4,17.01,813.598,62.98,76.7,6.092,06:13:00,18:13:00
1579438800,01/19/2020 13:00,18:13:00,596.1,18.13,813.007,56.63,82.9,5.848,06:13:00,18:13:00
1579442400,01/19/2020 14:00,18:13:00,416.2,18.14,812.253,55.55,67.1,5.663,06:13:00,18:13:00
1579446000,01/19/2020 15:00,18:13:00,502.1,18.1,811.558,53.71,76.6,6.748,06:13:00,18:13:00
1579449600,01/19/2020 16:00,18:13:00,278.3,17.64,811.351,54.72,78.2,6.095,06:13:00,18:13:00
1579453200,01/19/2020 17:00,18:13:00,273.2,17.4,811.171,53.82,73.9,7.018,06:13:00,18:13:00
1579456800,01/19/2020 18:00,18:13:00,33.9,15.78,811.625,60.74,81.1,6.596,06:13:00,18:13:00
1579460400,01/19/2020 19:00,18:13:00,1.3,14.48,812.486,68.27,77.5,5.937,06:13:00,18:13:00
1579464000,01/19/2020 20:00,18:13:00,6.3,12.96,813.318,82.71,69.7,4.204,06:13:00,18:13:00
1579467600,01/19/2020 21:00,18:13:00,15.4,14.47,811.491,85.07,55.5,3.162,06:13:00,18:13:00
1579471200,01/19/2020 22:00,18:13:00,0.8,11.95,815.037,76.8,63.6,3.107,06:13:00,18:13:00
1579474800,01/19/2020 23:00,18:13:00,0.4,11.59,814.89,87.26,6.3,1.481,06:13:00,18:13:00
1579478400,01/20/2020 00:00,18:13:00,0.8,11.15,814.68,88.52,38,2.642,06:13:00,18:13:00
1579482000,01/20/2020 01:00,18:13:00,6.4,11.05,814.253,88.15,142.7,2.439,06:13:00,18:13:00
1579485600,01/20/2020 02:00,18:13:00,9,15.39,814.574,84.85,118,1.723,06:13:00,18:13:00
1579489200,01/20/2020 03:00,18:13:00,10.3,19.38,813.542,79.91,41,2.902,06:13:00,18:13:00
1579492800,01/20/2020 04:00,18:13:00,4.2,14.65,813.012,75.21,264.4,3.115,06:13:00,18:13:00
1579496400,01/20/2020 05:00,18:13:00,0.9,14.48,813.388,88.43,55.5,3.187,06:13:00,18:13:00
1579500000,01/20/2020 06:00,18:13:00,0.8,10.33,813.783,87.91,63.7,2.573,06:13:00,18:13:00
1579503600,01/20/2020 07:00,18:13:00,0.6,10.39,814.047,88.39,32.2,2.815,06:13:00,18:13:00
1579507200,01/20/2020 08:00,18:13:00,3.8,10.59,814.61,87.1,19.7,2.223,06:13:00,18:13:00
1579510800,01/20/2020 09:00,18:13:00,54.7,10.82,815.341,86.09,8.5,2.439,06:13:00,18:13:00
1579514400,01/20/2020 10:00,18:13:00,167.8,11.55,815.943,82.69,85.6,2.285,06:13:00,18:13:00
1579518000,01/20/2020 11:00,18:13:00,224.5,12.13,816.279,79.2,42.9,1.86,06:13:00,18:13:00
1579521600,01/20/2020 12:00,18:13:00,412.3,13.12,816.167,74.03,46.8,2.588,06:13:00,18:13:00
1579525200,01/20/2020 13:00,18:13:00,571.7,13.92,815.561,68.65,83.5,3.449,06:13:00,18:13:00
1579528800,01/20/2020 14:00,18:13:00,522.6,14.79,814.504,63.52,79,5.145,06:13:00,18:13:00
1579532400,01/20/2020 15:00,18:13:00,481.4,15.17,813.525,60.76,74.4,5.563,06:13:00,18:13:00
1579536000,01/20/2020 16:00,18:13:00,378.8,15.63,812.938,58.49,76.9,4.819,06:13:00,18:13:00
1579539600,01/20/2020 17:00,18:13:00,330.2,15.93,812.789,54.51,84.7,5.456,06:13:00,18:13:00
1579543200,01/20/2020 18:00,18:13:00,129,15.22,812.825,58.24,75.3,4.816,06:13:00,18:13:00
1579546800,01/20/2020 19:00,18:13:00,13.5,13.9,813.077,63.44,76.5,5.206,06:13:00,18:13:00
1579550400,01/20/2020 20:00,18:13:00,0.8,12.38,813.644,71.88,68.4,5.758,06:13:00,18:13:00
1579554000,01/20/2020 21:00,18:13:00,0.9,11.13,814.058,76.45,68.8,5.251,06:13:00,18:13:00
1579557600,01/20/2020 22:00,18:13:00,1,10,814.516,80.43,70.6,3.043,06:13:00,18:13:00
1579561200,01/20/2020 23:00,18:13:00,1.4,9.44,814.623,79.43,7.6,1.91,06:13:00,18:13:00
1579564800,01/21/2020 00:00,18:13:00,1.2,8.16,814.516,85.26,26.7,2.082,06:13:00,18:13:00
1579568400,01/21/2020 01:00,18:13:00,1.6,7.91,814.084,86.54,34.1,2.301,06:13:00,18:13:00
